zipcode,category,sale_dollars,sale_volume,city,county,urban_rural_ind,lat_nbr,lon_nbr,x_coord_albers_nbr,y_coord_albers_nbr,high_school,bachelor,unemployment,income,population,pop_white,pop_black,pop_indian,pop_asian,pop_hawai,pop_other,pop_multi
52003,Distilled Spirits,16425,2170,Dubuque,Dubuque,U,42.4627,-90.6879,0.38310499,0.02730771,96.7,37.3,4.1,32560,13450,13135,52,5,56,0,0,202
52003,Gin,38686,2893,Dubuque,Dubuque,U,42.4627,-90.6879,0.38310499,0.02730771,96.7,37.3,4.1,32560,13450,13135,52,5,56,0,0,202
52003,Amaretto,6575,753,Dubuque,Dubuque,U,42.4627,-90.6879,0.38310499,0.02730771,96.7,37.3,4.1,32560,13450,13135,52,5,56,0,0,202
52003,Schnapps,93824,6533,Dubuque,Dubuque,U,42.4627,-90.6879,0.38310499,0.02730771,96.7,37.3,4.1,32560,13450,13135,52,5,56,0,0,202
52046,Whisky,13997,1018,Farley,Dubuque,U,42.443,-91.0095,0.37946686,0.02550536,95.1,15.5,3.7,34080,2149,2141,0,0,0,0,5,3
52046,Gin,107,12,Farley,Dubuque,U,42.443,-91.0095,0.37946686,0.02550536,95.1,15.5,3.7,34080,2149,2141,0,0,0,0,5,3
52046,Vodka,7236,773,Farley,Dubuque,U,42.443,-91.0095,0.37946686,0.02550536,95.1,15.5,3.7,34080,2149,2141,0,0,0,0,5,3
52046,Misc,807,39,Farley,Dubuque,U,42.443,-91.0095,0.37946686,0.02550536,95.1,15.5,3.7,34080,2149,2141,0,0,0,0,5,3
52046,Rum,5328,332,Farley,Dubuque,U,42.443,-91.0095,0.37946686,0.02550536,95.1,15.5,3.7,34080,2149,2141,0,0,0,0,5,3
52046,Brandy,85,7,Farley,Dubuque,U,42.443,-91.0095,0.37946686,0.02550536,95.1,15.5,3.7,34080,2149,2141,0,0,0,0,5,3
52046,Schnapps,1134,108,Farley,Dubuque,U,42.443,-91.0095,0.37946686,0.02550536,95.1,15.5,3.7,34080,2149,2141,0,0,0,0,5,3
52046,Amaretto,37,6,Farley,Dubuque,U,42.443,-91.0095,0.37946686,0.02550536,95.1,15.5,3.7,34080,2149,2141,0,0,0,0,5,3
52046,Distilled Spirits,19,0,Farley,Dubuque,U,42.443,-91.0095,0.37946686,0.02550536,95.1,15.5,3.7,34080,2149,2141,0,0,0,0,5,3
52046,Tequila,311,11,Farley,Dubuque,U,42.443,-91.0095,0.37946686,0.02550536,95.1,15.5,3.7,34080,2149,2141,0,0,0,0,5,3
52060,Misc,69787,4576,Maquoketa,Jackson,R,42.0833,-90.6681,0.38582147,0.02109225,92.4,16,7.1,27868,8459,7982,37,7,59,120,25,229
52060,Vodka,153488,15670,Maquoketa,Jackson,R,42.0833,-90.6681,0.38582147,0.02109225,92.4,16,7.1,27868,8459,7982,37,7,59,120,25,229
52060,Tequila,26140,1804,Maquoketa,Jackson,R,42.0833,-90.6681,0.38582147,0.02109225,92.4,16,7.1,27868,8459,7982,37,7,59,120,25,229
52060,Whisky,340469,25960,Maquoketa,Jackson,R,42.0833,-90.6681,0.38582147,0.02109225,92.4,16,7.1,27868,8459,7982,37,7,59,120,25,229
52060,Brandy,17313,1470,Maquoketa,Jackson,R,42.0833,-90.6681,0.38582147,0.02109225,92.4,16,7.1,27868,8459,7982,37,7,59,120,25,229
52060,Rum,125087,8493,Maquoketa,Jackson,R,42.0833,-90.6681,0.38582147,0.02109225,92.4,16,7.1,27868,8459,7982,37,7,59,120,25,229
52060,Amaretto,4389,577,Maquoketa,Jackson,R,42.0833,-90.6681,0.38582147,0.02109225,92.4,16,7.1,27868,8459,7982,37,7,59,120,25,229
52060,Distilled Spirits,2139,96,Maquoketa,Jackson,R,42.0833,-90.6681,0.38582147,0.02109225,92.4,16,7.1,27868,8459,7982,37,7,59,120,25,229
52060,Gin,13116,1232,Maquoketa,Jackson,R,42.0833,-90.6681,0.38582147,0.02109225,92.4,16,7.1,27868,8459,7982,37,7,59,120,25,229
52060,Schnapps,77861,5954,Maquoketa,Jackson,R,42.0833,-90.6681,0.38582147,0.02109225,92.4,16,7.1,27868,8459,7982,37,7,59,120,25,229
52246,Misc,75182,4123,Iowa City,Johnson,U,41.6523,-91.5632,0.37800315,0.00980535,97.9,70.2,2.7,23594,22392,16145,1588,54,3729,0,210,666
52246,Whisky,308594,19266,Iowa City,Johnson,U,41.6523,-91.5632,0.37800315,0.00980535,97.9,70.2,2.7,23594,22392,16145,1588,54,3729,0,210,666
52246,Brandy,34680,1946,Iowa City,Johnson,U,41.6523,-91.5632,0.37800315,0.00980535,97.9,70.2,2.7,23594,22392,16145,1588,54,3729,0,210,666
51250,Whisky,246690,17243,Sioux Center,Sioux,R,43.0765,-96.1766,0.31475757,0.01461157,87.7,35.8,0.4,25588,8391,7658,45,29,59,0,530,70
51250,Brandy,12248,879,Sioux Center,Sioux,R,43.0765,-96.1766,0.31475757,0.01461157,87.7,35.8,0.4,25588,8391,7658,45,29,59,0,530,70
51250,Rum,137058,9465,Sioux Center,Sioux,R,43.0765,-96.1766,0.31475757,0.01461157,87.7,35.8,0.4,25588,8391,7658,45,29,59,0,530,70
51250,Vodka,124714,11548,Sioux Center,Sioux,R,43.0765,-96.1766,0.31475757,0.01461157,87.7,35.8,0.4,25588,8391,7658,45,29,59,0,530,70
51250,Gin,9627,850,Sioux Center,Sioux,R,43.0765,-96.1766,0.31475757,0.01461157,87.7,35.8,0.4,25588,8391,7658,45,29,59,0,530,70
51250,Amaretto,4945,402,Sioux Center,Sioux,R,43.0765,-96.1766,0.31475757,0.01461157,87.7,35.8,0.4,25588,8391,7658,45,29,59,0,530,70
51250,Schnapps,35295,2737,Sioux Center,Sioux,R,43.0765,-96.1766,0.31475757,0.01461157,87.7,35.8,0.4,25588,8391,7658,45,29,59,0,530,70
51250,Distilled Spirits,3167,144,Sioux Center,Sioux,R,43.0765,-96.1766,0.31475757,0.01461157,87.7,35.8,0.4,25588,8391,7658,45,29,59,0,530,70
51443,Whisky,12785,918,Glidden,Carroll,R,42.0704,-94.7244,0.33769024,0.00322689,95.4,20.2,4.4,30185,1905,1883,17,5,0,0,0,0
51443,Gin,171,13,Glidden,Carroll,R,42.0704,-94.7244,0.33769024,0.00322689,95.4,20.2,4.4,30185,1905,1883,17,5,0,0,0,0
51443,Vodka,7181,687,Glidden,Carroll,R,42.0704,-94.7244,0.33769024,0.00322689,95.4,20.2,4.4,30185,1905,1883,17,5,0,0,0,0
51443,Misc,814,47,Glidden,Carroll,R,42.0704,-94.7244,0.33769024,0.00322689,95.4,20.2,4.4,30185,1905,1883,17,5,0,0,0,0
51443,Rum,6059,380,Glidden,Carroll,R,42.0704,-94.7244,0.33769024,0.00322689,95.4,20.2,4.4,30185,1905,1883,17,5,0,0,0,0
51443,Brandy,119,12,Glidden,Carroll,R,42.0704,-94.7244,0.33769024,0.00322689,95.4,20.2,4.4,30185,1905,1883,17,5,0,0,0,0
51443,Tequila,642,34,Glidden,Carroll,R,42.0704,-94.7244,0.33769024,0.00322689,95.4,20.2,4.4,30185,1905,1883,17,5,0,0,0,0
51443,Schnapps,391,31,Glidden,Carroll,R,42.0704,-94.7244,0.33769024,0.00322689,95.4,20.2,4.4,30185,1905,1883,17,5,0,0,0,0
51443,Distilled Spirits,89,3,Glidden,Carroll,R,42.0704,-94.7244,0.33769024,0.00322689,95.4,20.2,4.4,30185,1905,1883,17,5,0,0,0,0
51443,Amaretto,34,5,Glidden,Carroll,R,42.0704,-94.7244,0.33769024,0.00322689,95.4,20.2,4.4,30185,1905,1883,17,5,0,0,0,0
51445,Whisky,122092,9652,Ida Grove,Ida,R,42.3407,-95.471,0.32721687,0.00482285,91.2,19.2,3.5,29904,2786,2770,1,7,0,0,1,7
51445,Gin,4343,399,Ida Grove,Ida,R,42.3407,-95.471,0.32721687,0.00482285,91.2,19.2,3.5,29904,2786,2770,1,7,0,0,1,7
51445,Vodka,37126,3654,Ida Grove,Ida,R,42.3407,-95.471,0.32721687,0.00482285,91.2,19.2,3.5,29904,2786,2770,1,7,0,0,1,7
51445,Misc,15675,842,Ida Grove,Ida,R,42.3407,-95.471,0.32721687,0.00482285,91.2,19.2,3.5,29904,2786,2770,1,7,0,0,1,7
51445,Rum,33504,2310,Ida Grove,Ida,R,42.3407,-95.471,0.32721687,0.00482285,91.2,19.2,3.5,29904,2786,2770,1,7,0,0,1,7
51445,Brandy,3409,283,Ida Grove,Ida,R,42.3407,-95.471,0.32721687,0.00482285,91.2,19.2,3.5,29904,2786,2770,1,7,0,0,1,7
51445,Tequila,7125,462,Ida Grove,Ida,R,42.3407,-95.471,0.32721687,0.00482285,91.2,19.2,3.5,29904,2786,2770,1,7,0,0,1,7
51445,Schnapps,10859,892,Ida Grove,Ida,R,42.3407,-95.471,0.32721687,0.00482285,91.2,19.2,3.5,29904,2786,2770,1,7,0,0,1,7
51445,Amaretto,807,118,Ida Grove,Ida,R,42.3407,-95.471,0.32721687,0.00482285,91.2,19.2,3.5,29904,2786,2770,1,7,0,0,1,7
51445,Distilled Spirits,534,30,Ida Grove,Ida,R,42.3407,-95.471,0.32721687,0.00482285,91.2,19.2,3.5,29904,2786,2770,1,7,0,0,1,7
51450,Whisky,79046,6098,Lake View,Sac,R,42.3102,-95.0355,0.3325987,0.00603328,91,19.7,4.5,31217,1393,1371,18,0,0,0,4,0
51450,Misc,11550,684,Lake View,Sac,R,42.3102,-95.0355,0.3325987,0.00603328,91,19.7,4.5,31217,1393,1371,18,0,0,0,4,0
51450,Rum,38873,2592,Lake View,Sac,R,42.3102,-95.0355,0.3325987,0.00603328,91,19.7,4.5,31217,1393,1371,18,0,0,0,4,0
51450,Tequila,4790,272,Lake View,Sac,R,42.3102,-95.0355,0.3325987,0.00603328,91,19.7,4.5,31217,1393,1371,18,0,0,0,4,0
51450,Distilled Spirits,389,22,Lake View,Sac,R,42.3102,-95.0355,0.3325987,0.00603328,91,19.7,4.5,31217,1393,1371,18,0,0,0,4,0
50851,Schnapps,1855,166,Lenox,Taylor,R,40.8914,-94.548,0.34659692,-0.01597155,86.8,10.9,3.9,30554,1987,1838,0,11,18,0,120,0
51001,Whisky,13447,926,Akron,Plymouth,R,42.8137,-96.5237,0.31205107,0.00882439,88.2,16.4,3.3,29519,2397,2377,0,12,0,0,0,8
51001,Gin,120,9,Akron,Plymouth,R,42.8137,-96.5237,0.31205107,0.00882439,88.2,16.4,3.3,29519,2397,2377,0,12,0,0,0,8
51001,Vodka,7731,926,Akron,Plymouth,R,42.8137,-96.5237,0.31205107,0.00882439,88.2,16.4,3.3,29519,2397,2377,0,12,0,0,0,8
51001,Rum,5343,356,Akron,Plymouth,R,42.8137,-96.5237,0.31205107,0.00882439,88.2,16.4,3.3,29519,2397,2377,0,12,0,0,0,8
51001,Brandy,318,28,Akron,Plymouth,R,42.8137,-96.5237,0.31205107,0.00882439,88.2,16.4,3.3,29519,2397,2377,0,12,0,0,0,8
51001,Tequila,733,37,Akron,Plymouth,R,42.8137,-96.5237,0.31205107,0.00882439,88.2,16.4,3.3,29519,2397,2377,0,12,0,0,0,8
51001,Misc,1768,78,Akron,Plymouth,R,42.8137,-96.5237,0.31205107,0.00882439,88.2,16.4,3.3,29519,2397,2377,0,12,0,0,0,8
51001,Schnapps,1471,118,Akron,Plymouth,R,42.8137,-96.5237,0.31205107,0.00882439,88.2,16.4,3.3,29519,2397,2377,0,12,0,0,0,8
51001,Amaretto,101,16,Akron,Plymouth,R,42.8137,-96.5237,0.31205107,0.00882439,88.2,16.4,3.3,29519,2397,2377,0,12,0,0,0,8
51001,Distilled Spirits,38,1,Akron,Plymouth,R,42.8137,-96.5237,0.31205107,0.00882439,88.2,16.4,3.3,29519,2397,2377,0,12,0,0,0,8
51058,Misc,2064,118,Sutherland,O'Brien,R,42.9791,-95.4637,0.32374023,0.01569159,94.7,15.9,1.6,31912,903,884,4,0,10,3,0,2
51058,Rum,7346,538,Sutherland,O'Brien,R,42.9791,-95.4637,0.32374023,0.01569159,94.7,15.9,1.6,31912,903,884,4,0,10,3,0,2
51058,Whisky,19371,1561,Sutherland,O'Brien,R,42.9791,-95.4637,0.32374023,0.01569159,94.7,15.9,1.6,31912,903,884,4,0,10,3,0,2
51058,Gin,517,59,Sutherland,O'Brien,R,42.9791,-95.4637,0.32374023,0.01569159,94.7,15.9,1.6,31912,903,884,4,0,10,3,0,2
51058,Vodka,7203,699,Sutherland,O'Brien,R,42.9791,-95.4637,0.32374023,0.01569159,94.7,15.9,1.6,31912,903,884,4,0,10,3,0,2
51058,Brandy,337,24,Sutherland,O'Brien,R,42.9791,-95.4637,0.32374023,0.01569159,94.7,15.9,1.6,31912,903,884,4,0,10,3,0,2
51058,Tequila,1506,98,Sutherland,O'Brien,R,42.9791,-95.4637,0.32374023,0.01569159,94.7,15.9,1.6,31912,903,884,4,0,10,3,0,2
51058,Schnapps,2285,151,Sutherland,O'Brien,R,42.9791,-95.4637,0.32374023,0.01569159,94.7,15.9,1.6,31912,903,884,4,0,10,3,0,2
51058,Amaretto,55,8,Sutherland,O'Brien,R,42.9791,-95.4637,0.32374023,0.01569159,94.7,15.9,1.6,31912,903,884,4,0,10,3,0,2
51058,Distilled Spirits,178,9,Sutherland,O'Brien,R,42.9791,-95.4637,0.32374023,0.01569159,94.7,15.9,1.6,31912,903,884,4,0,10,3,0,2
51101,Vodka,115356,8255,Sioux City,Woodbury,U,42.4952,-96.4001,0.31524152,0.00386151,77.9,3.4,27.2,16563,826,605,45,46,8,0,50,72
51101,Misc,35001,1568,Sioux City,Woodbury,U,42.4952,-96.4001,0.31524152,0.00386151,77.9,3.4,27.2,16563,826,605,45,46,8,0,50,72
51101,Whisky,180866,8747,Sioux City,Woodbury,U,42.4952,-96.4001,0.31524152,0.00386151,77.9,3.4,27.2,16563,826,605,45,46,8,0,50,72
51101,Tequila,39826,1274,Sioux City,Woodbury,U,42.4952,-96.4001,0.31524152,0.00386151,77.9,3.4,27.2,16563,826,605,45,46,8,0,50,72
51101,Brandy,32813,1491,Sioux City,Woodbury,U,42.4952,-96.4001,0.31524152,0.00386151,77.9,3.4,27.2,16563,826,605,45,46,8,0,50,72
51101,Rum,58501,3901,Sioux City,Woodbury,U,42.4952,-96.4001,0.31524152,0.00386151,77.9,3.4,27.2,16563,826,605,45,46,8,0,50,72
51101,Distilled Spirits,1114,50,Sioux City,Woodbury,U,42.4952,-96.4001,0.31524152,0.00386151,77.9,3.4,27.2,16563,826,605,45,46,8,0,50,72
51101,Gin,13585,910,Sioux City,Woodbury,U,42.4952,-96.4001,0.31524152,0.00386151,77.9,3.4,27.2,16563,826,605,45,46,8,0,50,72
51101,Amaretto,2112,157,Sioux City,Woodbury,U,42.4952,-96.4001,0.31524152,0.00386151,77.9,3.4,27.2,16563,826,605,45,46,8,0,50,72
51101,Schnapps,25947,1499,Sioux City,Woodbury,U,42.4952,-96.4001,0.31524152,0.00386151,77.9,3.4,27.2,16563,826,605,45,46,8,0,50,72
51108,Misc,63567,3908,Sioux City,Woodbury,U,42.5554,-96.364,0.31534912,0.00502407,83.5,19.9,1.6,31556,5931,5259,20,45,195,0,193,219
51108,Whisky,234176,16426,Sioux City,Woodbury,U,42.5554,-96.364,0.31534912,0.00502407,83.5,19.9,1.6,31556,5931,5259,20,45,195,0,193,219
50548,Distilled Spirits,2495,115,Humboldt,Humboldt,U,42.7182,-94.2232,0.33991457,0.01622147,94.1,24.9,3,30277,5659,5489,42,12,22,0,4,90
50548,Amaretto,3261,367,Humboldt,Humboldt,U,42.7182,-94.2232,0.33991457,0.01622147,94.1,24.9,3,30277,5659,5489,42,12,22,0,4,90
50548,Schnapps,27552,1864,Humboldt,Humboldt,U,42.7182,-94.2232,0.33991457,0.01622147,94.1,24.9,3,30277,5659,5489,42,12,22,0,4,90
50575,Whisky,1781,158,Pomeroy,Calhoun,R,42.5525,-94.6873,0.33536836,0.01153505,94.8,19.9,2.1,33846,1170,1128,27,5,0,0,0,10
50575,Vodka,765,96,Pomeroy,Calhoun,R,42.5525,-94.6873,0.33536836,0.01153505,94.8,19.9,2.1,33846,1170,1128,27,5,0,0,0,10
50575,Misc,108,5,Pomeroy,Calhoun,R,42.5525,-94.6873,0.33536836,0.01153505,94.8,19.9,2.1,33846,1170,1128,27,5,0,0,0,10
50575,Rum,1734,125,Pomeroy,Calhoun,R,42.5525,-94.6873,0.33536836,0.01153505,94.8,19.9,2.1,33846,1170,1128,27,5,0,0,0,10
50575,Brandy,91,7,Pomeroy,Calhoun,R,42.5525,-94.6873,0.33536836,0.01153505,94.8,19.9,2.1,33846,1170,1128,27,5,0,0,0,10
50575,Amaretto,151,13,Pomeroy,Calhoun,R,42.5525,-94.6873,0.33536836,0.01153505,94.8,19.9,2.1,33846,1170,1128,27,5,0,0,0,10
50575,Schnapps,51,4,Pomeroy,Calhoun,R,42.5525,-94.6873,0.33536836,0.01153505,94.8,19.9,2.1,33846,1170,1128,27,5,0,0,0,10
50575,Tequila,37,2,Pomeroy,Calhoun,R,42.5525,-94.6873,0.33536836,0.01153505,94.8,19.9,2.1,33846,1170,1128,27,5,0,0,0,10
50641,Vodka,4733,416,Hazleton,Buchanan,R,42.6135,-91.9053,0.36786935,0.02432569,75.3,4.9,3.8,26105,1879,1860,2,12,0,0,0,5
50641,Misc,1081,53,Hazleton,Buchanan,R,42.6135,-91.9053,0.36786935,0.02432569,75.3,4.9,3.8,26105,1879,1860,2,12,0,0,0,5
50641,Whisky,12063,798,Hazleton,Buchanan,R,42.6135,-91.9053,0.36786935,0.02432569,75.3,4.9,3.8,26105,1879,1860,2,12,0,0,0,5
50641,Tequila,1599,62,Hazleton,Buchanan,R,42.6135,-91.9053,0.36786935,0.02432569,75.3,4.9,3.8,26105,1879,1860,2,12,0,0,0,5
50641,Gin,344,26,Hazleton,Buchanan,R,42.6135,-91.9053,0.36786935,0.02432569,75.3,4.9,3.8,26105,1879,1860,2,12,0,0,0,5
50641,Rum,3338,210,Hazleton,Buchanan,R,42.6135,-91.9053,0.36786935,0.02432569,75.3,4.9,3.8,26105,1879,1860,2,12,0,0,0,5
50641,Brandy,422,36,Hazleton,Buchanan,R,42.6135,-91.9053,0.36786935,0.02432569,75.3,4.9,3.8,26105,1879,1860,2,12,0,0,0,5
50641,Schnapps,1377,89,Hazleton,Buchanan,R,42.6135,-91.9053,0.36786935,0.02432569,75.3,4.9,3.8,26105,1879,1860,2,12,0,0,0,5
50641,Distilled Spirits,394,19,Hazleton,Buchanan,R,42.6135,-91.9053,0.36786935,0.02432569,75.3,4.9,3.8,26105,1879,1860,2,12,0,0,0,5
50648,Whisky,30498,2447,Jesup,Buchanan,R,42.4663,-92.0733,0.3668197,0.02112094,97.3,18.9,5.8,35071,4599,4514,9,0,0,0,15,61
50648,Gin,1078,88,Jesup,Buchanan,R,42.4663,-92.0733,0.3668197,0.02112094,97.3,18.9,5.8,35071,4599,4514,9,0,0,0,15,61
50648,Vodka,15507,1573,Jesup,Buchanan,R,42.4663,-92.0733,0.3668197,0.02112094,97.3,18.9,5.8,35071,4599,4514,9,0,0,0,15,61
50648,Misc,6840,425,Jesup,Buchanan,R,42.4663,-92.0733,0.3668197,0.02112094,97.3,18.9,5.8,35071,4599,4514,9,0,0,0,15,61
50648,Rum,13906,971,Jesup,Buchanan,R,42.4663,-92.0733,0.3668197,0.02112094,97.3,18.9,5.8,35071,4599,4514,9,0,0,0,15,61
50648,Brandy,1720,170,Jesup,Buchanan,R,42.4663,-92.0733,0.3668197,0.02112094,97.3,18.9,5.8,35071,4599,4514,9,0,0,0,15,61
50648,Tequila,2927,217,Jesup,Buchanan,R,42.4663,-92.0733,0.3668197,0.02112094,97.3,18.9,5.8,35071,4599,4514,9,0,0,0,15,61
50648,Amaretto,263,29,Jesup,Buchanan,R,42.4663,-92.0733,0.3668197,0.02112094,97.3,18.9,5.8,35071,4599,4514,9,0,0,0,15,61
50648,Schnapps,8005,642,Jesup,Buchanan,R,42.4663,-92.0733,0.3668197,0.02112094,97.3,18.9,5.8,35071,4599,4514,9,0,0,0,15,61
50648,Distilled Spirits,110,5,Jesup,Buchanan,R,42.4663,-92.0733,0.3668197,0.02112094,97.3,18.9,5.8,35071,4599,4514,9,0,0,0,15,61
50675,Whisky,39718,3227,Traer,Tama,R,42.1926,-92.4738,0.36379295,0.01477787,93.3,23.8,4.2,33042,2381,2350,0,0,6,3,3,19
50675,Gin,2112,196,Traer,Tama,R,42.1926,-92.4738,0.36379295,0.01477787,93.3,23.8,4.2,33042,2381,2350,0,0,6,3,3,19
50675,Vodka,22802,2464,Traer,Tama,R,42.1926,-92.4738,0.36379295,0.01477787,93.3,23.8,4.2,33042,2381,2350,0,0,6,3,3,19
52761,Tequila,159933,9703,Muscatine,Muscatine,U,41.4276,-91.054,0.3855142,0.00839997,86.4,20.7,4.7,30668,30273,27502,732,42,325,0,755,917
52761,Distilled Spirits,15473,750,Muscatine,Muscatine,U,41.4276,-91.054,0.3855142,0.00839997,86.4,20.7,4.7,30668,30273,27502,732,42,325,0,755,917
52761,Gin,63699,5220,Muscatine,Muscatine,U,41.4276,-91.054,0.3855142,0.00839997,86.4,20.7,4.7,30668,30273,27502,732,42,325,0,755,917
52761,Amaretto,10617,1093,Muscatine,Muscatine,U,41.4276,-91.054,0.3855142,0.00839997,86.4,20.7,4.7,30668,30273,27502,732,42,325,0,755,917
50602,Misc,3802,220,Allison,Butler,R,42.7523,-92.7976,0.35652568,0.02276557,91.7,16.4,2.3,32098,1684,1594,9,0,66,0,0,15
50602,Distilled Spirits,428,18,Allison,Butler,R,42.7523,-92.7976,0.35652568,0.02276557,91.7,16.4,2.3,32098,1684,1594,9,0,66,0,0,15
50602,Amaretto,53,8,Allison,Butler,R,42.7523,-92.7976,0.35652568,0.02276557,91.7,16.4,2.3,32098,1684,1594,9,0,66,0,0,15
50602,Schnapps,3424,313,Allison,Butler,R,42.7523,-92.7976,0.35652568,0.02276557,91.7,16.4,2.3,32098,1684,1594,9,0,66,0,0,15
50619,Whisky,16555,1325,Clarksville,Butler,R,42.7874,-92.6663,0.35785281,0.02391884,89,9.8,3.1,30407,2246,2223,10,0,0,0,0,13
50619,Gin,449,41,Clarksville,Butler,R,42.7874,-92.6663,0.35785281,0.02391884,89,9.8,3.1,30407,2246,2223,10,0,0,0,0,13
50619,Vodka,6844,854,Clarksville,Butler,R,42.7874,-92.6663,0.35785281,0.02391884,89,9.8,3.1,30407,2246,2223,10,0,0,0,0,13
50619,Misc,1192,54,Clarksville,Butler,R,42.7874,-92.6663,0.35785281,0.02391884,89,9.8,3.1,30407,2246,2223,10,0,0,0,0,13
50619,Rum,6719,447,Clarksville,Butler,R,42.7874,-92.6663,0.35785281,0.02391884,89,9.8,3.1,30407,2246,2223,10,0,0,0,0,13
50619,Brandy,2468,238,Clarksville,Butler,R,42.7874,-92.6663,0.35785281,0.02391884,89,9.8,3.1,30407,2246,2223,10,0,0,0,0,13
50619,Schnapps,5110,417,Clarksville,Butler,R,42.7874,-92.6663,0.35785281,0.02391884,89,9.8,3.1,30407,2246,2223,10,0,0,0,0,13
50619,Distilled Spirits,436,20,Clarksville,Butler,R,42.7874,-92.6663,0.35785281,0.02391884,89,9.8,3.1,30407,2246,2223,10,0,0,0,0,13
50619,Amaretto,51,8,Clarksville,Butler,R,42.7874,-92.6663,0.35785281,0.02391884,89,9.8,3.1,30407,2246,2223,10,0,0,0,0,13
50619,Tequila,802,50,Clarksville,Butler,R,42.7874,-92.6663,0.35785281,0.02391884,89,9.8,3.1,30407,2246,2223,10,0,0,0,0,13
50636,Vodka,8786,990,Greene,Butler,R,42.8921,-92.805,0.35558259,0.0250819,90.4,14.5,2.8,27244,1757,1714,0,0,32,11,0,0
50636,Misc,2941,162,Greene,Butler,R,42.8921,-92.805,0.35558259,0.0250819,90.4,14.5,2.8,27244,1757,1714,0,0,32,11,0,0
50636,Whisky,14523,1222,Greene,Butler,R,42.8921,-92.805,0.35558259,0.0250819,90.4,14.5,2.8,27244,1757,1714,0,0,32,11,0,0
50636,Gin,511,59,Greene,Butler,R,42.8921,-92.805,0.35558259,0.0250819,90.4,14.5,2.8,27244,1757,1714,0,0,32,11,0,0
50636,Rum,4886,330,Greene,Butler,R,42.8921,-92.805,0.35558259,0.0250819,90.4,14.5,2.8,27244,1757,1714,0,0,32,11,0,0
50636,Brandy,1401,139,Greene,Butler,R,42.8921,-92.805,0.35558259,0.0250819,90.4,14.5,2.8,27244,1757,1714,0,0,32,11,0,0
50636,Tequila,1174,106,Greene,Butler,R,42.8921,-92.805,0.35558259,0.0250819,90.4,14.5,2.8,27244,1757,1714,0,0,32,11,0,0
50636,Schnapps,1334,129,Greene,Butler,R,42.8921,-92.805,0.35558259,0.0250819,90.4,14.5,2.8,27244,1757,1714,0,0,32,11,0,0
50636,Distilled Spirits,113,5,Greene,Butler,R,42.8921,-92.805,0.35558259,0.0250819,90.4,14.5,2.8,27244,1757,1714,0,0,32,11,0,0
50636,Amaretto,103,17,Greene,Butler,R,42.8921,-92.805,0.35558259,0.0250819,90.4,14.5,2.8,27244,1757,1714,0,0,32,11,0,0
51023,Brandy,3209,277,Hawarden,Sioux,R,42.9997,-96.4751,0.31163031,0.01217842,84,19.5,6.2,28759,3157,2749,3,0,0,0,377,28
51023,Whisky,57899,4878,Hawarden,Sioux,R,42.9997,-96.4751,0.31163031,0.01217842,84,19.5,6.2,28759,3157,2749,3,0,0,0,377,28
51023,Gin,1040,108,Hawarden,Sioux,R,42.9997,-96.4751,0.31163031,0.01217842,84,19.5,6.2,28759,3157,2749,3,0,0,0,377,28
51023,Vodka,21580,2178,Hawarden,Sioux,R,42.9997,-96.4751,0.31163031,0.01217842,84,19.5,6.2,28759,3157,2749,3,0,0,0,377,28
51023,Misc,5492,321,Hawarden,Sioux,R,42.9997,-96.4751,0.31163031,0.01217842,84,19.5,6.2,28759,3157,2749,3,0,0,0,377,28
51023,Rum,18963,1336,Hawarden,Sioux,R,42.9997,-96.4751,0.31163031,0.01217842,84,19.5,6.2,28759,3157,2749,3,0,0,0,377,28
51023,Amaretto,314,34,Hawarden,Sioux,R,42.9997,-96.4751,0.31163031,0.01217842,84,19.5,6.2,28759,3157,2749,3,0,0,0,377,28
51023,Schnapps,9815,646,Hawarden,Sioux,R,42.9997,-96.4751,0.31163031,0.01217842,84,19.5,6.2,28759,3157,2749,3,0,0,0,377,28
51023,Tequila,6613,243,Hawarden,Sioux,R,42.9997,-96.4751,0.31163031,0.01217842,84,19.5,6.2,28759,3157,2749,3,0,0,0,377,28
50603,Schnapps,749,53,Alta Vista,Chickasaw,R,43.195,-92.4467,0.35790407,0.03170351,87.7,7.3,3.2,31452,662,621,0,14,7,0,8,12
50603,Amaretto,2,0,Alta Vista,Chickasaw,R,43.195,-92.4467,0.35790407,0.03170351,87.7,7.3,3.2,31452,662,621,0,14,7,0,8,12
50603,Tequila,60,3,Alta Vista,Chickasaw,R,43.195,-92.4467,0.35790407,0.03170351,87.7,7.3,3.2,31452,662,621,0,14,7,0,8,12
50669,Misc,1805,114,Reinbeck,Grundy,R,42.3281,-92.6018,0.36144072,0.01649148,97.4,20.7,6.1,39076,2593,2555,0,0,7,0,0,31
50669,Tequila,761,66,Reinbeck,Grundy,R,42.3281,-92.6018,0.36144072,0.01649148,97.4,20.7,6.1,39076,2593,2555,0,0,7,0,0,31
50669,Whisky,15407,1321,Reinbeck,Grundy,R,42.3281,-92.6018,0.36144072,0.01649148,97.4,20.7,6.1,39076,2593,2555,0,0,7,0,0,31
50669,Gin,510,30,Reinbeck,Grundy,R,42.3281,-92.6018,0.36144072,0.01649148,97.4,20.7,6.1,39076,2593,2555,0,0,7,0,0,31
